id,name,catg,year
48233,Jubal ,Western,1956
48254,Killer's Kiss ,Crime|Drama|Film-Noir|Thriller,1955
48261,Kiss Me Deadly ,Film-Noir|Mystery|Thriller,1955
48280,Lady and the Tramp ,Animation|Adventure|Comedy|Romance,1955
48363,Les maÃ®tres fous ,Documentary|Short,1955
48380,Mister Roberts ,Comedy|Drama|War,1955
48393,Mr. Arkadin ,Thriller|Crime|Mystery|Drama,1955
48394,Muerte de un ciclista ,Drama,1955
48424,The Night of the Hunter ,Drama|Film-Noir|Thriller,1955
48434,Nuit et brouillard ,Documentary|Short|History|War,1955
48445,Oklahoma! ,Musical|Romance|Western,1955
48452,Ordet ,Drama,1955
48473,Pather Panchali ,Drama,1955
48543,Razzia sur la Chnouf ,Crime|Drama|Thriller,1955
48545,Rebel Without a Cause ,Drama|Romance,1955
48605,The Seven Year Itch ,Comedy|Romance,1955
48623,Sincerely Yours ,Drama,1955
48651,Spionage ,History|Thriller,1955
48696,Tarantula ,Horror|Sci-Fi,1955
48728,To Catch a Thief ,Crime|Mystery|Romance|Thriller,1955
48750,The Trouble with Harry ,Comedy|Mystery,1955
48947,Anastasia ,Drama|History,1956
48956,Aparajito ,Drama,1956
48977,The Bad Seed ,Drama|Horror|Mystery|Thriller,1956
48980,Le ballon rouge ,Family|Fantasy|Short,1956
48983,Bandido ,Action|Western,1956
49038,Bus Stop ,Comedy|Drama|Romance,1956
49055,Carousel ,Drama|Musical,1956
49170,The Eddy Duchin Story ,Biography|Drama|Music|Romance,1956
49207,Il ferroviere ,Drama,1956
49223,Forbidden Planet ,Action|Adventure|Sci-Fi,1956
49261,Giant ,Drama|Romance|Western,1956
49301,Helen of Troy ,Adventure|Action|Drama|Romance|War,1956
49314,High Society ,Comedy|Musical|Romance,1956
49406,The Killing ,Crime|Film-Noir|Thriller,1956
49470,The Man Who Knew Too Much ,Thriller,1956
49516,The Mole People ,Fantasy|Horror|Sci-Fi,1956
49615,"The Phantom from 10,000 Leagues ",Horror|Sci-Fi,1955
49656,Ransom! ,Drama,1956
49730,The Searchers ,Western,1956
49778,Somebody Up There Likes Me ,Biography|Drama|Sport,1956
49833,The Ten Commandments ,Adventure|Drama|History,1956
49866,"TotÃ², Peppino e... la malafemmina ",Comedy|Musical|Romance,1956
49902,Un condamnÃ© Ã  mort s'est Ã©chappÃ© ou Le vent souffle oÃ¹ il veut ,Drama|Thriller|War,1956
49922,The Violent Years ,Crime|Thriller,1956
50083,12 Angry Men ,Drama,1957
50086,3:10 to Yuma ,Drama|Thriller|Western,1957
50105,An Affair to Remember ,Drama|Romance,1957
50111,Ali Baba Bunny ,Family|Animation|Short|Comedy,1957
50208,Boy on a Dolphin ,Adventure|Drama|Romance,1957
50212,The Bridge on the River Kwai ,Adventure|Drama|History|War,1957
50237,Celui qui doit mourir ,Drama,1957
50252,China Gate ,Action|War|Drama,1957
50356,The Enemy Below ,Action|Adventure|Drama|Thriller|War,1957
50371,A Face in the Crowd ,Drama,1957
50397,Fire Down Below ,Adventure|Drama,1957
50398,Fjols til fjells ,Comedy,1957
50419,Funny Face ,Romance|Comedy|Musical,1957
50468,Gunfight at the O.K. Corral ,Western,1957
50556,Jailhouse Rock ,Drama|Music|Musical,1957
50598,A King in New York ,Comedy|Drama,1957
50613,Kumonosu-jÃ´ ,Drama,1957
50634,Letyat zhuravli ,Drama|Romance|War,1957
50659,Loving You ,Drama|Musical,1957
50706,Mon oncle ,Comedy,1958
50825,Paths of Glory ,Drama|War,1957
50839,Peyton Place ,Drama|Romance,1957
50870,Pyaasa ,Drama|Musical|Romance,1957
50963,Shoot-Out at Medicine Bend ,Western,1957
50976,Det sjunde inseglet ,Drama|Fantasy,1957
50986,SmultronstÃ¤llet ,Drama,1957
51016,The Story of Mankind ,Drama|Fantasy|Sci-Fi,1957
51036,Sweet Smell of Success ,Drama|Film-Noir,1957
51201,Witness for the Prosecution ,Drama|Mystery,1957
51207,The Wrong Man ,Crime|Drama,1956
51337,The 7th Voyage of Sinbad ,Family|Fantasy|Action|Adventure,1958
51362,Anna Lucasta ,Drama,1958
51365,Ansiktet ,Drama,1958
51378,Ascenseur pour l'Ã©chafaud ,Crime|Drama|Thriller,1958
51383,Auntie Mame ,Comedy|Drama,1958
51411,The Big Country ,Drama|Romance|Western,1958
51423,Blue Murder at St. Trinian's ,Comedy,1957
51453,Carry on Sergeant ,Comedy|War,1958
51454,Carve Her Name with Pride ,Biography|Drama|War,1958
51459,Cat on a Hot Tin Roof ,Drama,1958
51525,The Defiant Ones ,Crime|Drama|Thriller,1958
51534,Desire Under the Elms ,Drama|Romance,1958
51622,The Fly ,Horror|Sci-Fi,1958
51658,Gigi ,Comedy|Musical|Romance,1958
51682,El grito de la muerte ,Horror|Mystery|Thriller|Western,1959
51701,Hare-Way to the Stars ,Family|Animation|Short|Comedy|Sci-Fi,1958
51744,House on Haunted Hill ,Drama|Horror|Thriller,1959
51758,I Want to Live! ,Biography|Crime|Drama|Film-Noir,1958
51759,I Was Monty's Double ,Drama|History|War,1958
51773,Indiscreet ,Comedy|Romance,1958
51792,Jalsaghar ,Drama|Music,1958
51845,The Last Hurrah ,Drama,1958
51848,The Law and Jake Wade ,Western,1958
51980,Narayama bushiko ,Drama,1958
51994,A Night to Remember ,Action|Drama|History,1958
52077,Plan 9 from Outer Space ,Horror|Sci-Fi,1959
52286,Terror from the Year 5000 ,Sci-Fi,1958
52293,Thunder Road ,Crime|Drama|Thriller,1958
52311,Touch of Evil ,Crime|Film-Noir|Thriller,1958
52330,Ubiytsy ,Short,1956
52357,Vertigo ,Mystery|Romance|Thriller,1958
52365,The Vikings ,Action|Adventure|Drama|History|Romance|War,1958
52556,Les amants ,Drama,1958
52561,Anatomy of a Murder ,Crime|Drama|Mystery,1959
52572,Apur Sansar ,Drama,1959
52602,The Bat ,Horror|Thriller|Mystery,1959
52618,Ben-Hur ,Action|Adventure|Drama|History|Romance,1959
52637,The Bloody Brood ,Crime|Drama,1959
52655,A Bucket of Blood ,Comedy|Horror,1959
52700,Compulsion ,Biography|Crime|Drama|History|Thriller,1959
52709,Cover Girl Killer ,Crime|Thriller,1959
52738,The Diary of Anne Frank ,Biography|Drama|History|War,1959
52832,The Fugitive Kind ,Drama|Romance,1959
52847,Gidget ,Comedy,1959
52854,Goha ,,1958
52893,"Hiroshima, mon amour ",Drama|Romance|War,1959
52905,The Hound of the Baskervilles ,Mystery,1959
52918,Imitation of Life ,Drama|Romance,1959
52948,Journey to the Center of the Earth ,Adventure|Family|Fantasy|Romance|Sci-Fi,1959
53084,The Mouse That Roared ,Comedy|War,1959
53106,Neotpravlennoye pismo ,Drama|Romance,1959
53114,Ningen no jÃ´ken ,Drama|History|War,1959
53115,Ningen no jÃ´ken ,Drama|History|War,1959
53125,North by Northwest ,Action|Adventure|Crime|Thriller,1959
53126,North West Frontier ,Adventure|Drama,1959
53137,On the Beach ,Drama|Sci-Fi,1959
53143,Operation Petticoat ,Comedy|Romance|War,1959
53168,Pickpocket ,Crime|Drama,1959
53172,Pillow Talk ,Comedy|Romance,1959
53183,Pork Chop Hill ,War|Drama|Action,1959
53198,Les quatre cents coups ,Crime|Drama,1959
53221,Rio Bravo ,Drama|Western,1959
53258,Segodnya uvolneniya ne budet ,Short|Drama|Thriller,1959
53270,Shadows ,Drama,1959
53285,Sleeping Beauty ,Animation|Family|Fantasy|Musical|Romance,1959
53291,Some Like It Hot ,Comedy,1959
53318,"Suddenly, Last Summer ",Drama|Mystery|Thriller,1959
53459,Les yeux sans visage ,Horror,1960
53472,Ã€ bout de souffle ,Crime|Drama,1960
53604,The Apartment ,Comedy|Drama|Romance,1960
53619,L'avventura ,Drama|Mystery,1960
53716,Cinderfella ,Comedy|Family|Fantasy|Musical,1960
53719,The City of the Dead ,Horror|Thriller,1960
53729,Comanche Station ,Drama|Western,1960
53746,Dama s sobachkoj ,Drama|Romance,1960
53765,Devi ,Drama,1960
53779,La dolce vita ,Comedy|Drama,1960
53793,Elmer Gantry ,Drama,1960
53877,The Grass Is Greener ,Comedy|Drama|Romance,1960
53925,House of Usher ,Horror,1960
53935,Ice Cold in Alex ,Drama|War,1958
53946,Inherit the Wind ,Drama|History,1960
53976,JungfrukÃ¤llan ,Drama,1960
54017,Last Woman on Earth ,Drama|Horror|Mystery|Romance|Sci-Fi,1960
54021,Let No Man Write My Epitaph ,Drama,1960
54033,The Little Shop of Horrors ,Comedy|Fantasy,1960
54047,The Magnificent Seven ,Action|Adventure|Drama|Thriller|Western,1960
54067,La maschera del demonio ,Horror,1960
54130,La notte ,Drama,1961
54135,Ocean's Eleven ,Comedy|Crime|Music,1960
54167,Peeping Tom ,Horror|Thriller,1960
54195,Pollyanna ,Drama|Family,1960
54198,Pote tin Kyriaki ,Comedy|Drama|Romance,1960
54215,Psycho ,Horror|Mystery|Thriller,1960
54269,Saturday Night and Sunday Morning ,Drama|Romance,1960
54286,Seishun zankoku monogatari ,Drama,1960
54310,Sink the Bismarck! ,Action|Drama|History|War,1960
54331,Spartacus ,Action|Adventure|Biography|Drama|History,1960
54333,Ein Toter hing im Netz ,Horror|Sci-Fi,1960
54357,Swiss Family Robinson ,Adventure|Family,1960
54387,The Time Machine ,Adventure|Fantasy|Romance|Sci-Fi|Thriller,1960
54389,Tirez sur le pianiste ,Crime|Drama|Thriller,1960
54407,Le trou ,Crime|Drama|Thriller,1960
54462,The Wasp Woman ,Horror|Sci-Fi,1959
54599,Accattone ,Drama,1961
54632,L'annÃ©e derniÃ¨re Ã  Marienbad ,Drama|Mystery|Romance,1961
54652,Bachelor in Paradise ,Comedy|Romance,1961
54692,Blue Hawaii ,Comedy|Musical,1961
54698,Breakfast at Tiffany's ,Comedy|Drama|Romance,1961
54743,The Children's Hour ,Drama,1961
54749,La ciociara ,Drama|War,1960
54885,Flower Drum Song ,Comedy|Musical|Romance,1961
54949,La guerre des boutons ,Comedy,1962
54953,The Guns of Navarone ,Action|Adventure|Drama|War,1961
54988,Homicidal ,Horror|Mystery|Thriller,1961
54997,The Hustler ,Drama|Sport,1961
55018,The Innocents ,Horror,1961
55019,The Intruder ,Drama,1962
55031,Judgment at Nuremberg ,Drama|History|War,1961
55032,Jules et Jim ,Drama|Romance,1962
55047,King of Kings ,Biography|Drama|History,1961
55205,Murder She Said ,Comedy|Crime|Drama|Mystery,1961
55233,Ningen no jÃ´ken ,Drama|History|War,1961
55252,An einem Freitag um halb zwÃ¶lf ,Crime|Thriller|Drama,1961
55254,One Hundred and One Dalmatians ,Animation|Adventure|Comedy|Family,1961
55277,The Parent Trap ,Family|Comedy|Romance,1961
55307,The Pleasure of His Company ,Comedy,1961
55342,The Pure Hell of St. Trinian's ,Comedy,1960
55471,Splendor in the Grass ,Drama|Romance,1961
55499,SÃ¥som i en spegel ,Drama,1961
55505,Taste of Fear ,Horror|Mystery|Thriller,1961
55506,A Taste of Honey ,Drama,1961
55535,TotÃ²truffa '62 ,Comedy,1961
55572,Une femme est une femme ,Comedy|Drama|Romance,1961
55601,Viridiana ,Drama,1961
55614,West Side Story ,Crime|Drama|Musical|Romance,1961
55630,YÃ´jinbÃ´ ,Action|Adventure,1961
55728,Advise & Consent ,Drama,1962
55798,Birdman of Alcatraz ,Biography|Drama,1962
55804,El vampiro sangriento ,Horror,1962
55830,Carnival of Souls ,Horror|Thriller,1962
55852,ClÃ©o de 5 Ã  7 ,Comedy|Drama|Music,1962
55894,The Day of the Triffids ,Horror|Sci-Fi,1962
55895,Days of Wine and Roses ,Comedy|Drama,1962
55902,The Devil's Hand ,Horror,1962
55913,Divorzio all'italiana ,Comedy,1961
55928,Dr. No ,Action|Adventure|Crime|Thriller,1962
56023,Girls! Girls! Girls! ,Musical|Comedy,1962
56058,Seppuku ,Drama,1962
56062,Hell Is for Heroes ,War,1962
56066,Heureux anniversaire ,Short|Action|Comedy,1962
56085,How the West Was Won ,Western,1962
56111,Ivanovo detstvo ,Drama|War,1962
56134,Kanchenjungha ,Drama,1962
56142,Kingu Kongu tai Gojira ,Action|Adventure|Comedy|Horror|Sci-Fi,1962
56172,Lawrence of Arabia ,Adventure|Biography|Drama|History|War,1962
56183,Light in the Piazza ,Drama|Romance,1962
56193,Lolita ,Drama|Romance,1962
56194,The Loneliness of the Long Distance Runner ,Drama|Sport,1962
56197,The Longest Day ,Action|Drama|History|War,1962
56215,Mamma Roma ,Drama,1962
56217,The Man Who Shot Liberty Valance ,Drama|Romance|Western,1962
56218,The Manchurian Candidate ,Drama|Mystery|Romance|Thriller|War,1962
56255,Mr. Hobbs Takes a Vacation ,Comedy|Family,1962
56262,The Music Man ,Musical|Comedy|Family|Romance,1962
56300,La riviÃ¨re du hibou ,Short|Adventure|Drama|Fantasy|Thriller|War,1962
56307,On the Beat ,Comedy,1962
56352,Planeta Bur ,Sci-Fi,1962
56368,Premature Burial ,Drama|Horror|Mystery|Thriller,1962
56406,Requiem for a Heavyweight ,Drama|Sport,1962
56444,Sanma no aji ,Drama,1962
56552,Tales of Terror ,Comedy|Horror|Mystery|Thriller,1962
56575,That Touch of Mink ,Comedy|Romance,1962
56576,The Damned ,Drama|Fantasy|Horror|Romance|Sci-Fi,1963
56585,Tickle Me ,Comedy|Musical|Romance|Western,1965
56592,To Kill a Mockingbird ,Crime|Drama|Mystery,1962
56663,Vivre sa vie: Film en douze tableaux ,Drama,1962
56687,What Ever Happened to Baby Jane? ,Drama|Thriller,1962
56732,El Ã¡ngel exterminador ,Comedy|Drama|Fantasy|Mystery,1962
56801,8Â½ ,Drama|Fantasy,1963
56868,Billy Liar ,Comedy|Drama|Romance,1963
56869,The Birds ,Horror|Thriller,1963
56923,Charade ,Comedy|Mystery|Romance|Thriller,1963
56943,The Comedy of Terrors ,Comedy|Horror,1963
56956,The Courtship of Eddie's Father ,Comedy|Drama|Family,1963
56983,Dementia 13 ,Horror|Thriller,1963
56993,Diary of a Madman ,Horror,1963
57012,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,Comedy|War,1964
57036,Ercole sfida Sansone ,Adventure|Fantasy,1963
57058,Le feu follet ,Drama,1963
57076,From Russia with Love ,Action|Adventure|Crime|Thriller,1963
57083,Fun in Acapulco ,Comedy|Music,1963
57091,Il gattopardo ,Drama|History,1963
57115,The Great Escape ,Adventure|Drama|History|Thriller|War,1963
57129,The Haunting ,Horror,1963
57171,"Ieri, oggi, domani ",Comedy|Romance,1963
57193,It's a Mad Mad Mad Mad World ,Action|Adventure|Comedy|Crime,1963
57197,Jason and the Argonauts ,Adventure|Family|Fantasy,1963
57261,Lord of the Flies ,Adventure|Drama|Thriller,1963
57273,The Madmen of Mandoras ,Sci-Fi|Thriller,1963
57329,"Move Over, Darling ",Comedy|Romance,1963
57334,Murder at the Gallop ,Comedy|Crime|Drama|Mystery|Thriller,1963
57345,Le mÃ©pris ,Drama,1963
57372,The Nutty Professor ,Comedy|Sci-Fi,1963
57413,The Pink Panther ,Comedy|Crime,1963
57422,Pouic-Pouic ,Comedy,1963
57427,Le procÃ¨s ,Crime|Drama|Fantasy|Mystery|Thriller,1962
57480,Scum of the Earth ,Drama|Thriller,1963
57495,Shock Corridor ,Drama|Mystery,1963
57546,The Sword in the Stone ,Animation|Adventure|Comedy|Family|Fantasy,1963
57565,Tengoku to jigoku ,Crime|Drama|Mystery|Thriller,1963
57590,Tom Jones ,Adventure|Comedy|Romance,1963
57598,Toys in the Attic ,Drama,1963
57603,I tre volti della paura ,Horror,1963
57634,The V.I.P.s ,Drama,1963
57831,Alexis Zorbas ,Adventure|Drama,1964
57918,Carry on Cleo ,Comedy,1964
57977,CrÃ³nica de un niÃ±o solo ,Drama,1965
57997,Dead Ringer ,Crime|Drama|Thriller,1964
58003,Il deserto rosso ,Drama,1964
58022,"Dobro pozhalovat, ili postoronnim vkhod vospreshchyon ",Family|Comedy,1964
58083,Fail-Safe ,Adventure|Drama|Thriller|War,1964
58138,Gertrud ,Drama,1964
58150,Goldfinger ,Action|Adventure|Crime|Thriller,1964
58182,A Hard Day's Night ,Comedy|Musical,1964
58213,"Hush...Hush, Sweet Charlotte ",Drama|Horror|Thriller,1964
58230,The Incredible Mr. Limpet ,Animation|Comedy|Family|War|Fantasy,1964
58279,Kaidan ,Fantasy|Horror,1964
58329,Marnie ,Drama|Mystery|Romance|Thriller,1964
58331,Mary Poppins ,Comedy|Family|Fantasy|Musical,1964
58335,Matrimonio all'italiana ,Comedy|Drama|Romance,1964
58355,The Misadventures of Merlin Jones ,Family|Comedy|Sci-Fi,1964
58374,Morozko ,Comedy|Family|Fantasy|Romance,1965
58383,Murder Most Foul ,Comedy|Crime|Drama|Mystery|Thriller,1964
58385,My Fair Lady ,Drama|Family|Musical|Romance,1964
58390,The Naked Kiss ,Crime|Drama,1964
58425,Of Human Bondage ,Drama,1964
58430,Onibaba ,Horror,1964
58450,Les parapluies de Cherbourg ,Drama|Musical|Romance,1964
58453,Paris - When It Sizzles ,Comedy|Romance,1964
58458,La peau douce ,Drama|Romance,1964
58461,Per un pugno di dollari ,Western,1964
58529,Robin and the 7 Hoods ,Comedy|Crime|Musical,1964
58534,Roustabout ,Drama|Music|Musical|Romance,1964
58564,Sedotta e abbandonata ,Comedy|Drama,1964
58567,Sei donne per l'assassino ,Horror|Mystery|Thriller,1964
58576,Seven Days in May ,Drama|Romance|Thriller,1964
58586,A Shot in the Dark ,Comedy|Mystery,1964
58604,Soy Cuba ,Drama,1964
58700,The Last Man on Earth ,Action|Drama|Horror|Sci-Fi|Thriller,1964
58715,Il vangelo secondo Matteo ,Biography|Drama|History,1964
58725,Viva Las Vegas ,Comedy|Musical,1964
58777,Zulu ,Action|Drama|History|War,1964
58863,La 317Ã¨me section ,War,1965
58888,Akahige ,Drama,1965
58898,"Alphaville, une Ã©trange aventure de Lemmy Caution ",Drama|Mystery|Sci-Fi|Thriller,1965
58946,La battaglia di Algeri ,Crime|Drama|History|War,1966
58947,Battle of the Bulge ,War|Action|Drama,1965
58983,Il boia scarlatto ,Horror,1965
59012,Campanadas a medianoche ,Comedy|Drama|War,1965
59037,The Cincinnati Kid ,Drama,1965
59043,The Collector ,Drama|Thriller,1965
59112,Do Not Disturb ,Comedy,1965
59127,Dracula: Prince of Darkness ,Horror,1966
59170,"Faster, Pussycat! Kill! Kill! ",Action|Comedy,1965
59229,Giulietta degli spiriti ,Comedy|Drama|Fantasy,1965
59245,The Greatest Story Ever Told ,Biography|Drama|History,1965
59260,Help! ,Adventure|Comedy|Musical,1965
59274,The Hill ,Drama|War,1965
59282,Hot Enough for June ,Comedy,1964
59314,Inside Daisy Clover ,Drama|Music|Romance,1965
59319,The Ipcress File ,Drama|Thriller,1965
59440,Ã€ Meia-Noite Levarei Sua Alma ,Horror,1964
59550,Operatsiya Y i drugiye priklyucheniya Shurika ,Comedy|Crime|Romance,1965
59573,A Patch of Blue ,Drama|Romance,1965
59578,Per qualche dollaro in piÃ¹ ,Western,1965
59592,Pierrot le fou ,Comedy|Crime|Drama|Musical|Romance,1965
59604,El planeta de las mujeres invasoras ,Sci-Fi|Fantasy|Horror,1967
59646,Repulsion ,Thriller,1965
59710,She ,Adventure|Fantasy,1965
59719,SimÃ³n del desierto ,Comedy|Drama,1965
59740,The Sons of Katie Elder ,Western,1965
59742,The Sound of Music ,Biography|Drama|Family|Musical|Romance,1965
59749,The Spy Who Came in from the Cold ,Drama,1965
59800,Thunderball ,Action|Crime|Thriller,1965
59821,The Tomb of Ligeia ,Drama|Horror|Thriller,1964
59856,Vaghe stelle dell'Orsa... ,Drama|Mystery|War,1965
59887,Voyage to the Prehistoric Planet ,Sci-Fi,1965
59936,YÃ»koku ,Drama|Short,1966
60086,Alfie ,Comedy|Drama,1966
60094,The Alphabet Murders ,Crime|Mystery|Comedy,1965
60107,Andrey Rublyov ,Biography|Drama|History,1966
60125,L'armata Brancaleone ,Adventure|Comedy,1966
60138,Au hasard Balthazar ,Crime|Drama,1966
60153,Batman ,Adventure|Comedy|Crime|Family|Sci-Fi,1966
60176,Blowup ,Drama|Mystery|Thriller,1966
60177,The Blue Max ,Adventure|Drama|War|Action,1966
60196,"Il buono, il brutto, il cattivo. ",Adventure|Western,1966
60214,Carry on Screaming! ,Comedy|Horror,1966
60232,The Chase ,Drama,1966
60268,Cul-de-sac ,Comedy|Drama|Thriller,1966
60277,Dai-bosatsu tÃ´ge ,Action|Drama,1966
60278,Daleks' Invasion Earth: 2150 A.D. ,Sci-Fi,1966
60315,Django ,Western,1966
60371,The Endless Summer ,Documentary|Sport,1966
60380,Esta Noite Encarnarei no Teu CadÃ¡ver ,Horror,1967
60390,Fahrenheit 451 ,Drama|Sci-Fi|Thriller,1966
60420,"Follow Me, Boys! ",Drama|Family,1966
60491,Hawaii ,Drama,1966
60498,Helicopter Canada ,Documentary,1969
60522,How to Steal a Million ,Comedy|Crime|Romance,1966
60529,HÃ¤r har du ditt liv ,Drama,1966
60574,Der junge TÃ¶rless ,Drama|Thriller,1966
60584,"Kavkazskaya plennitsa, ili Novye priklyucheniya Shurika ",Comedy|Romance,1967
60648,Mademoiselle ,Drama,1966
60665,A Man for All Seasons ,Biography|Drama|History,1966
60666,Manos: The Hands of Fate ,Horror,1966
60722,La muerte de un burÃ³crata ,Comedy,1966
60748,Nevada Smith ,Western,1966
60773,Objectif: 500 millions ,Crime|Drama|Thriller,1966
60802,Ostre sledovanÃ© vlaky ,Comedy|Drama|War,1966
60827,Persona ,Drama,1966
60865,Circus of Fear ,Mystery|Thriller|Horror,1966
60893,The Reptile ,Horror,1966
60908,Le roi de coeur ,Drama|Comedy|War,1966
60934,The Sand Pebbles ,Adventure|Drama|Romance|War,1966
60955,Seconds ,Sci-Fi|Thriller|Mystery|Drama,1966
60959,SedmikrÃ¡sky ,Comedy|Drama,1966
61094,Thunderbirds Are GO ,Action|Sci-Fi,1966
61107,Torn Curtain ,Thriller,1966
61132,Uccellacci e uccellini ,Comedy|History,1966
61138,Un homme et une femme ,Drama|Romance,1966
61177,"What's Up, Tiger Lily? ",Adventure|Comedy|Crime|Thriller,1966
61184,Who's Afraid of Virginia Woolf? ,Drama,1966
61189,The Wild Angels ,Drama|Action,1966
61385,Barefoot in the Park ,Comedy|Romance,1967
61395,Belle de jour ,Drama,1967
61405,Billion Dollar Brain ,Adventure|Drama|Thriller,1967
61412,Blood of Dracula's Castle ,Horror,1969
61418,Bonnie and Clyde ,Biography|Crime|Drama,1967
61429,"El chuncho, quien sabe? ",Western,1966
61452,Casino Royale ,Action|Adventure|Comedy|Thriller,1967
61512,Cool Hand Luke ,Crime|Drama,1967
61550,DaikyojÃ» Gappa ,Comedy|Horror|Sci-Fi,1967
61578,The Dirty Dozen ,Action|Drama|War,1967
61610,"Easy Come, Easy Go ",Adventure|Comedy|Music,1967
61619,El Dorado ,Western,1966
61643,Fando y Lis ,Adventure|Fantasy,1968
61655,Dance of the Vampires ,Comedy|Horror,1967
61722,The Graduate ,Comedy|Drama|Romance,1967
